callsign,departure,arrivee,registration,delay,Parking0,Parking1,Parking2,Parking3,Parking4,Parking5,Parking6,Parking7,Parking8,Parking9,Parking10,Parking11,Parking12,Parking13,Parking14,Parking15,Parking16,Parking17,Parking18,Parking19,Parking20,Parking21,Parking22,Parking23,Parking24,Parking25,change_times,remote_numbers
NEWCHH720X ar,Default,ZBTJ,NEWB1735,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWCHH720Y de,ZBTJ,Default,NEWB1735,0.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWCSN3134 de,ZBTJ,Default,NEWB1737,0.0,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,11,0
NEWCDG4718 ar,Default,ZBTJ,NEWB1746,60.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCDG4718 de,ZBTJ,Default,NEWB1746,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCSC8815 ar,Default,ZBTJ,NEWB1820,60.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
NEWCSC8815 de,ZBTJ,Default,NEWB1820,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
NEWGCR7993 de,ZBTJ,Default,NEWB1849,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR7896 ar,Default,ZBTJ,NEWB1849,90.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWFZA6555 ar,Default,ZBTJ,NEWB1905,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWFZA6555 de,ZBTJ,Default,NEWB1905,0.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWCXA8126 de,ZBTJ,Default,NEWB1964,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWCXA868 ar,Default,ZBTJ,NEWB1964,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCKK214 de,ZBTJ,Default,NEWB2079,0.0,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,11,0
NEWCKK214 ar,Default,ZBTJ,NEWB2079,90.0,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
NEWLKE9713 ar,Default,ZBTJ,NEWB2677,60.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,11,0
NEWLKE9714 de,ZBTJ,Default,NEWB2677,0.0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
NEWCYZ9112 ar,Default,ZBTJ,NEWB2882,60.0,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
NEWCYZ9111 de,ZBTJ,Default,NEWB2882,0.0,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
NEWYZR7944 ar,Default,ZBTJ,NEWB2885,60.0,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,11,0
NEWGCR7918 ar,Default,ZBTJ,NEWB3150,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR7828 ar,Default,ZBTJ,NEWB3150,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWGCR7917 de,ZBTJ,Default,NEWB3150,0.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWGCR782Z ar,Default,ZBTJ,NEWB3153,60.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
NEWGCR7582 de,ZBTJ,Default,NEWB3153,0.0,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,11,0
NEWGCR7929 de,ZBTJ,Default,NEWB3157,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR6527 ar,Default,ZBTJ,NEWB3157,60.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
NEWCBG8851 ar,Default,ZBTJ,NEWB3159,60.0,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
NEWCBG8852 de,ZBTJ,Default,NEWB3159,0.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
NEWGCR758X ar,Default,ZBTJ,NEWB3167,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR758X de,ZBTJ,Default,NEWB3167,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR6658 de,ZBTJ,Default,NEWB3167,0.0,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
NEWGCR6658 ar,Default,ZBTJ,NEWB3167,120.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWGCR7889 de,ZBTJ,Default,NEWB3171,0.0,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
NEWGCR6657 ar,Default,ZBTJ,NEWB3189,60.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
NEWGCR6657 de,ZBTJ,Default,NEWB3189,0.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
NEWGCR7870 ar,Default,ZBTJ,NEWB3213,220.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
NEWHXA2819 de,ZBTJ,Default,NEWB3231,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2670 ar,Default,ZBTJ,NEWB3231,60.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWGCR791Z ar,Default,ZBTJ,NEWB3232,120.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWGCR7813 de,ZBTJ,Default,NEWB3232,0.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
NEWGCR7859 de,ZBTJ,Default,NEWB3235,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWGCR785V ar,Default,ZBTJ,NEWB3235,120.0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,11,0
NEWGCR7883 de,ZBTJ,Default,NEWB3243,0.0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
NEWHXA2841 ar,Default,ZBTJ,NEWB3251,60.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2842 de,ZBTJ,Default,NEWB3251,0.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,11,0
NEWJBE310 de,ZBTJ,Default,NEWB3281,0.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWHXA2906 ar,Default,ZBTJ,NEWB3371,60.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2925 de,ZBTJ,Default,NEWB3371,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2905 de,ZBTJ,Default,NEWB3371,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2655 ar,Default,ZBTJ,NEWB3371,120.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,11,0
NEWHXA2844 de,ZBTJ,Default,NEWB3378,0.0,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,11,0
NEWHXA2843 ar,Default,ZBTJ,NEWB3378,60.0,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,11,0
NEWJOY1609 ar,Default,ZBTJ,NEWB3710,180.0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,11,0
NEWJOY1595 de,ZBTJ,Default,NEWB3710,0.0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,11,0
NEWJOY1604 de,ZBTJ,Default,NEWB3722,0.0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,11,0
NEWJOY1601 ar,Default,ZBTJ,NEWB3722,60.0,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,11,0
NEWCSH9116 de,ZBTJ,Default,NEWB5142,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCSH9115 ar,Default,ZBTJ,NEWB5142,60.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCXA8204 de,ZBTJ,Default,NEWB5151,0.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
NEWCXA8204 ar,Default,ZBTJ,NEWB5151,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCXA8203 de,ZBTJ,Default,NEWB5151,0.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCXA8203 ar,Default,ZBTJ,NEWB5151,60.0,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,11,0
NEWCXA8321 de,ZBTJ,Default,NEWB5161,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWCSH9131 ar,Default,ZBTJ,NEWB5260,180.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCSH9132 de,ZBTJ,Default,NEWB5260,0.0,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,11,0
NEWCXA8294 ar,Default,ZBTJ,NEWB5306,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCXA8239 de,ZBTJ,Default,NEWB5306,0.0,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,11,0
NEWCXA8380 ar,Default,ZBTJ,NEWB5306,160.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCXA8293 de,ZBTJ,Default,NEWB5306,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWCSZ9122 de,ZBTJ,Default,NEWB5357,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCHH7202 ar,Default,ZBTJ,NEWB5371,60.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,11,0
NEWCHH7201 de,ZBTJ,Default,NEWB5371,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,11,0
NEWFZA661Q ar,Default,ZBTJ,NEWB5430,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWFZA662Z de,ZBTJ,Default,NEWB5430,0.0,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,11,0
NEWCCA1677 de,ZBTJ,Default,NEWB5442,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,11,0
NEWCCA1677 ar,Default,ZBTJ,NEWB5442,60.0,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,11,0
NEWCCA1678 ar,Default,ZBTJ,NEWB5442,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA1678 de,ZBTJ,Default,NEWB5442,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
NEWCSN3167 de,ZBTJ,Default,NEWB5445,0.0,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
NEWCSN3168 ar,Default,ZBTJ,NEWB5445,180.0,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,11,0
NEWCCA1418 ar,Default,ZBTJ,NEWB5485,120.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,11,0
NEWCCA1259 de,ZBTJ,Default,NEWB5485,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCCA1417 de,ZBTJ,Default,NEWB5485,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
NEWCCA1319 de,ZBTJ,Default,NEWB5495,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCCA1260 ar,Default,ZBTJ,NEWB5495,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA171 de,ZBTJ,Default,NEWB5508,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCCA188 ar,Default,ZBTJ,NEWB5508,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,11,0
NEWCCA187 de,ZBTJ,Default,NEWB5508,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
NEWCCA172 ar,Default,ZBTJ,NEWB5508,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA1245 de,ZBTJ,Default,NEWB5509,0.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
NEWCCA1401 de,ZBTJ,Default,NEWB5510,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCCA167X ar,Default,ZBTJ,NEWB5510,120.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
NEWCCA1318 ar,Default,ZBTJ,NEWB5518,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA8275 de,ZBTJ,Default,NEWB5518,0.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCSH913V de,ZBTJ,Default,NEWB5523,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCCA104 ar,Default,ZBTJ,NEWB5525,90.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA1395 de,ZBTJ,Default,NEWB5525,0.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
NEWCSH906V de,ZBTJ,Default,NEWB5548,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWOKA2757 de,ZBTJ,Default,NEWB5562,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA3021 ar,Default,ZBTJ,NEWB5562,140.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,11,0
NEWOKA2862 ar,Default,ZBTJ,NEWB5571,60.0,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,11,0
NEWOKA2788 de,ZBTJ,Default,NEWB5571,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA2850 ar,Default,ZBTJ,NEWB5578,60.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA2850 de,ZBTJ,Default,NEWB5578,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWCHH7797 ar,Default,ZBTJ,NEWB5580,60.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
NEWCHH7798 de,ZBTJ,Default,NEWB5580,0.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,11,0
NEWCCA8290 ar,Default,ZBTJ,NEWB5585,60.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,11,0
NEWCCA1251 de,ZBTJ,Default,NEWB5585,0.0,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,11,0
NEWCCA1252 ar,Default,ZBTJ,NEWB5585,60.0,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,11,0
NEWCXA8134 de,ZBTJ,Default,NEWB5633,0.0,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,11,0
NEWCCA1534 ar,Default,ZBTJ,NEWB5680,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
NEWCCA1467 de,ZBTJ,Default,NEWB5680,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCSH9264 ar,Default,ZBTJ,NEWB5730,60.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCSH9134 de,ZBTJ,Default,NEWB5730,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
NEWCSN3133 ar,Default,ZBTJ,NEWB5739,150.0,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,11,0
NEWCXA8682 ar,Default,ZBTJ,NEWB5750,60.0,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,11,0
NEWCCA1390 ar,Default,ZBTJ,NEWB5793,200.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA151 de,ZBTJ,Default,NEWB5793,0.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,11,0
NEWCCA811 de,ZBTJ,Default,NEWB5793,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,11,0
NEWCCA152 ar,Default,ZBTJ,NEWB5793,60.0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,11,0
NEWRLH5315 ar,Default,ZBTJ,NEWB5830,60.0,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
NEWRLH5316 de,ZBTJ,Default,NEWB5830,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
NEWOKA2710 ar,Default,ZBTJ,NEWB5841,60.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA3039 de,ZBTJ,Default,NEWB5841,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA2945 de,ZBTJ,Default,NEWB5842,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWOKA2826 ar,Default,ZBTJ,NEWB5843,60.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
NEWOKA2931 de,ZBTJ,Default,NEWB5843,0.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,11,0
NEWCCD8926 de,ZBTJ,Default,NEWB6105,0.0,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,11,0
NEWCCD8925 ar,Default,ZBTJ,NEWB6105,60.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
NEWCCD8924 de,ZBTJ,Default,NEWB6105,0.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
NEWCCD8923 ar,Default,ZBTJ,NEWB6105,60.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
NEWCSC881T de,ZBTJ,Default,NEWB6347,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,11,0
NEWCGH1029 ar,Default,ZBTJ,NEWB6417,60.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
NEWCGH1030 de,ZBTJ,Default,NEWB6417,0.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
NEWCXA8039 ar,Default,ZBTJ,NEWB6486,60.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
NEWCXA8039 de,ZBTJ,Default,NEWB6486,0.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,11,0
NEWCXA8040 de,ZBTJ,Default,NEWB6486,0.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,11,0
NEWCXA8040 ar,Default,ZBTJ,NEWB6486,60.0,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,11,0
NEWCCA8289 de,ZBTJ,Default,NEWB6499,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,11,0
NEWCCA952 ar,Default,ZBTJ,NEWB6499,60.0,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,11,0
NEWCCA951 de,ZBTJ,Default,NEWB6499,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,11,0
NEWCCA4188 de,ZBTJ,Default,NEWB6633,0.0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,11,0
NEWCSN6570 ar,Default,ZBTJ,NEWB6655,60.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,11,0
NEWCSN6570 de,ZBTJ,Default,NEWB6655,0.0,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,11,0
NEWCSZ9798 de,ZBTJ,Default,NEWB6740,0.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,11,0
NEWCSC8350 de,ZBTJ,Default,NEWB6771,0.0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,11,0
NEWGCR7584 de,ZBTJ,Default,NEWB6789,0.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,11,0
NEWGCR7584 ar,Default,ZBTJ,NEWB6789,60.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,11,0
NEWCSC8567 ar,Default,ZBTJ,NEWB6810,60.0,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,11,0
NEWCSC8567 de,ZBTJ,Default,NEWB6810,0.0,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,11,0
NEWGCR7887 de,ZBTJ,Default,NEWB6837,0.0,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,11,0
NEWGCR757R ar,Default,ZBTJ,NEWB6837,90.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,11,0
NEWCES2084 ar,Default,ZBTJ,NEWB6880,120.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,11,0
NEWCES2084 de,ZBTJ,Default,NEWB6880,0.0,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,11,0
NEWCSN6579 de,ZBTJ,Default,NEWB6896,0.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,11,0
